REP_PERIOD;FUND_TYP;COD_BUDGET;COD_INCO;NAME_INC;ZAT_AMT;PLANS_AMT;FAKT_AMT
01.2023;C;1854300000;21081100;Адміністративні штрафи та інші санкції;360000;;17033
01.2023;T;1854300000;21081100;Адміністративні штрафи та інші санкції;360000;0;17033
01.2023;C;1854300000;22010300;Адміністративний збір за проведення державної реєстрації юридичних осіб, фізичних осіб - підприємців та громадських формувань;41000;;70
01.2023;T;1854300000;22010300;Адміністративний збір за проведення державної реєстрації юридичних осіб, фізичних осіб - підприємців та громадських формувань;41000;0;70
01.2023;C;1854300000;22012500;Плата за надання інших адміністративних послуг;1440000;;110164.13
01.2023;T;1854300000;22012500;Плата за надання інших адміністративних послуг;1440000;0;110164.13
01.2023;C;1854300000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;900000;;107122.6
01.2023;T;1854300000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;900000;0;107122.6
01.2023;C;1854300000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;310000;;51966.6
01.2023;T;1854300000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;310000;0;51966.6
01.2023;C;1854300000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;201600;;6894.2
01.2023;T;1854300000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;201600;0;6894.2
01.2023;C;1854300000;22090400;Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України;7200;;476
01.2023;T;1854300000;22090400;Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України;7200;0;476
01.2023;C;1854300000;24060300;Інші надходження;40000;;8607.8
01.2023;T;1854300000;24060300;Інші надходження;40000;0;8607.8
01.2023;S;1854300000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;26540;0;1062.75
01.2023;T;1854300000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;26540;0;1062.75
01.2023;S;1854300000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;4632311;4632318;63224.98
01.2023;T;1854300000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;4632311;4632318;63224.98
01.2023;S;1854300000;25020000;Інші джерела власних надходжень бюджетних установ;0;118100.17;128763.23
01.2023;T;1854300000;25020000;Інші джерела власних надходжень бюджетних установ;0;118100.17;128763.23
01.2023;S;1854300000;31030000;Кошти від відчуження майна, що належить Автономній Республіці Крим та майна, що перебуває в комунальній власності;88000;0;0
01.2023;T;1854300000;31030000;Кошти від відчуження майна, що належить Автономній Республіці Крим та майна, що перебуває в комунальній власності;88000;0;0
01.2023;S;1854300000;33010100;Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим;32000;0;0
01.2023;T;1854300000;33010100;Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим;32000;0;0
01.2023;S;1854300000;33010500;"Кошти від викупу земельних ділянок сільськогосподарського призначення державної та комунальної власності, передбачених пунктом 6-1 розділу X ""Перехідні положення"" Земельного кодексу України";840365;0;362240.03
01.2023;T;1854300000;33010500;"Кошти від викупу земельних ділянок сільськогосподарського призначення державної та комунальної власності, передбачених пунктом 6-1 розділу X ""Перехідні положення"" Земельного кодексу України";840365;0;362240.03
01.2023;C;1854300000;41020100;Базова дотація;69079500;;5756600
01.2023;T;1854300000;41020100;Базова дотація;69079500;0;5756600
01.2023;C;1854300000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;90029300;;7035400
01.2023;T;1854300000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;90029300;0;7035400
01.2023;C;1854300000;41051000;Субвенція з місцевого бюджету на здійснення переданих видатків у сфері освіти за рахунок коштів освітньої субвенції;1743560;;136172
01.2023;T;1854300000;41051000;Субвенція з місцевого бюджету на здійснення переданих видатків у сфері освіти за рахунок коштів освітньої субвенції;1743560;0;136172
01.2023;C;1854300000;41053900;Інші субвенції з місцевого бюджету;563280;;5309.65
01.2023;T;1854300000;41053900;Інші субвенції з місцевого бюджету;563280;0;5309.65
01.2023;C;1854300000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;36000;;0
01.2023;T;1854300000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;36000;0;0
01.2023;S;1854300000;50110000;Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади;150000;0;260
01.2023;T;1854300000;50110000;Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади;150000;0;260
01.2023;C;1854300000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;81400600;;4991537.16
01.2023;T;1854300000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;81400600;0;4991537.16
01.2023;C;1854300000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;12500000;;659245.87
01.2023;T;1854300000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;12500000;0;659245.87
01.2023;C;1854300000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;12364000;;897973.59
01.2023;T;1854300000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;12364000;0;897973.59
01.2023;C;1854300000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;610000;;49901.86
01.2023;T;1854300000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;610000;0;49901.86
01.2023;C;1854300000;11020200;Податок на прибуток підприємств та фінансових установ комунальної власності;18000;;0
01.2023;T;1854300000;11020200;Податок на прибуток підприємств та фінансових установ комунальної власності;18000;0;0
01.2023;C;1854300000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;1743600;;0
01.2023;T;1854300000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;1743600;0;0
01.2023;C;1854300000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);748000;;0
01.2023;T;1854300000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);748000;0;0
01.2023;C;1854300000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;14500;;595.2
01.2023;T;1854300000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;14500;0;595.2
01.2023;C;1854300000;13030700;Рентна плата за користування надрами для видобування нафти;3300000;;112885.82
01.2023;T;1854300000;13030700;Рентна плата за користування надрами для видобування нафти;3300000;0;112885.82
01.2023;C;1854300000;13030800;Рентна плата за користування надрами для видобування природного газу;1720000;;28157.32
01.2023;T;1854300000;13030800;Рентна плата за користування надрами для видобування природного газу;1720000;0;28157.32
01.2023;C;1854300000;13030900;Рентна плата за користування надрами для видобування газового конденсату;40000;;0
01.2023;T;1854300000;13030900;Рентна плата за користування надрами для видобування газового конденсату;40000;0;0
01.2023;C;1854300000;14021900;Пальне;250000;;29885.83
01.2023;T;1854300000;14021900;Пальне;250000;0;29885.83
01.2023;C;1854300000;14031900;Пальне;2900000;;406221.79
01.2023;T;1854300000;14031900;Пальне;2900000;0;406221.79
01.2023;C;1854300000;14040100;Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України;2170000;;174320.53
01.2023;T;1854300000;14040100;Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України;2170000;0;174320.53
01.2023;C;1854300000;14040200;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів (крім тих, що оподатковуються згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України);2500000;;212957
01.2023;T;1854300000;14040200;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів (крім тих, що оподатковуються згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України);2500000;0;212957
01.2023;C;1854300000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;139700;;8981.42
01.2023;T;1854300000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;139700;0;8981.42
01.2023;C;1854300000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;41000;;76582.94
01.2023;T;1854300000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;41000;0;76582.94
01.2023;C;1854300000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;1030000;;78630.61
01.2023;T;1854300000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;1030000;0;78630.61
01.2023;C;1854300000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;1250000;;216916.34
01.2023;T;1854300000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;1250000;0;216916.34
01.2023;C;1854300000;18010500;Земельний податок з юридичних осіб;4100000;;247162.56
01.2023;T;1854300000;18010500;Земельний податок з юридичних осіб;4100000;0;247162.56
01.2023;C;1854300000;18010600;Орендна плата з юридичних осіб;16500000;;1307849.64
01.2023;T;1854300000;18010600;Орендна плата з юридичних осіб;16500000;0;1307849.64
01.2023;C;1854300000;18010700;Земельний податок з фізичних осіб;520000;;84252.82
01.2023;T;1854300000;18010700;Земельний податок з фізичних осіб;520000;0;84252.82
01.2023;C;1854300000;18010900;Орендна плата з фізичних осіб;600000;;66542.61
01.2023;T;1854300000;18010900;Орендна плата з фізичних осіб;600000;0;66542.61
01.2023;C;1854300000;18011100;Транспортний податок з юридичних осіб;150000;;25000
01.2023;T;1854300000;18011100;Транспортний податок з юридичних осіб;150000;0;25000
01.2023;C;1854300000;18030200;Туристичний збір, сплачений фізичними особами;0;;540
01.2023;T;1854300000;18030200;Туристичний збір, сплачений фізичними особами;0;0;540
01.2023;C;1854300000;18050300;Єдиний податок з юридичних осіб;1900000;;382045.24
01.2023;T;1854300000;18050300;Єдиний податок з юридичних осіб;1900000;0;382045.24
01.2023;C;1854300000;18050400;Єдиний податок з фізичних осіб;10630000;;1339782.9
01.2023;T;1854300000;18050400;Єдиний податок з фізичних осіб;10630000;0;1339782.9
01.2023;C;1854300000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";17800000;;3578697.18
01.2023;T;1854300000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";17800000;0;3578697.18
01.2023;S;1854300000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);76100;0;10905.38
01.2023;T;1854300000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);76100;0;10905.38
01.2023;S;1854300000;19010200;Надходження від скидів забруднюючих речовин безпосередньо у водні об'єкти;8500;0;1616.18
01.2023;T;1854300000;19010200;Надходження від скидів забруднюючих речовин безпосередньо у водні об'єкти;8500;0;1616.18
01.2023;S;1854300000;19010300;Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об'єктах, крім розміщення окремих видів відходів як вторинної сировини;153000;0;1597.13
01.2023;T;1854300000;19010300;Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об'єктах, крім розміщення окремих видів відходів як вторинної сировини;153000;0;1597.13
01.2023;C;1854300000;21010300;Частина чистого прибутку (доходу) комунальних унітарних підприємств та їх об'єднань, що вилучається до відповідного місцевого бюджету;6000;;13774
01.2023;T;1854300000;21010300;Частина чистого прибутку (доходу) комунальних унітарних підприємств та їх об'єднань, що вилучається до відповідного місцевого бюджету;6000;0;13774
02.2023;C;1854300000;21081100;Адміністративні штрафи та інші санкції;360000;;63829.8
02.2023;T;1854300000;21081100;Адміністративні штрафи та інші санкції;360000;0;63829.8
02.2023;C;1854300000;22010300;Адміністративний збір за проведення державної реєстрації юридичних осіб, фізичних осіб - підприємців та громадських формувань;41000;;880
02.2023;T;1854300000;22010300;Адміністративний збір за проведення державної реєстрації юридичних осіб, фізичних осіб - підприємців та громадських формувань;41000;0;880
02.2023;C;1854300000;22012500;Плата за надання інших адміністративних послуг;1440000;;245098.87
02.2023;T;1854300000;22012500;Плата за надання інших адміністративних послуг;1440000;0;245098.87
02.2023;C;1854300000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;900000;;230020.6
02.2023;T;1854300000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;900000;0;230020.6
02.2023;C;1854300000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;310000;;63800.37
02.2023;T;1854300000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;310000;0;63800.37
02.2023;C;1854300000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;201600;;35284.9
02.2023;T;1854300000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;201600;0;35284.9
02.2023;C;1854300000;22090400;Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України;7200;;8976
02.2023;T;1854300000;22090400;Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України;7200;0;8976
02.2023;C;1854300000;22130000;Орендна плата за водні об'єкти (їх частини), що надаються в користування на умовах оренди Радою міністрів Автономної Республіки Крим, обласними, районними, Київською та Севастопольською міськими державними адміністраціями, місцевими радами;0;;18919.79
02.2023;T;1854300000;22130000;Орендна плата за водні об'єкти (їх частини), що надаються в користування на умовах оренди Радою міністрів Автономної Республіки Крим, обласними, районними, Київською та Севастопольською міськими державними адміністраціями, місцевими радами;0;0;18919.79
02.2023;C;1854300000;24060300;Інші надходження;40000;;28133.33
02.2023;T;1854300000;24060300;Інші надходження;40000;0;28133.33
02.2023;S;1854300000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;26540;0;1062.75
02.2023;T;1854300000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;26540;0;1062.75
02.2023;C;1854300000;24062200;"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу; відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок";0;;2097.9
02.2023;T;1854300000;24062200;"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу; відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок";0;0;2097.9
02.2023;S;1854300000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;4632311;4632318;223399.57
02.2023;T;1854300000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;4632311;4632318;223399.57
02.2023;S;1854300000;25020000;Інші джерела власних надходжень бюджетних установ;0;213687.63;224350.69
02.2023;T;1854300000;25020000;Інші джерела власних надходжень бюджетних установ;0;213687.63;224350.69
02.2023;S;1854300000;31030000;Кошти від відчуження майна, що належить Автономній Республіці Крим та майна, що перебуває в комунальній власності;88000;0;0
02.2023;T;1854300000;31030000;Кошти від відчуження майна, що належить Автономній Республіці Крим та майна, що перебуває в комунальній власності;88000;0;0
02.2023;S;1854300000;33010100;Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим;32000;0;0
02.2023;T;1854300000;33010100;Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим;32000;0;0
02.2023;S;1854300000;33010500;"Кошти від викупу земельних ділянок сільськогосподарського призначення державної та комунальної власності, передбачених пунктом 6-1 розділу X ""Перехідні положення"" Земельного кодексу України";840365;0;451345.02
02.2023;T;1854300000;33010500;"Кошти від викупу земельних ділянок сільськогосподарського призначення державної та комунальної власності, передбачених пунктом 6-1 розділу X ""Перехідні положення"" Земельного кодексу України";840365;0;451345.02
02.2023;C;1854300000;41020100;Базова дотація;69079500;;11513200
02.2023;T;1854300000;41020100;Базова дотація;69079500;0;11513200
02.2023;C;1854300000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;90029300;;14073400
02.2023;T;1854300000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;90029300;0;14073400
02.2023;C;1854300000;41051000;Субвенція з місцевого бюджету на здійснення переданих видатків у сфері освіти за рахунок коштів освітньої субвенції;1743560;;272518
02.2023;T;1854300000;41051000;Субвенція з місцевого бюджету на здійснення переданих видатків у сфері освіти за рахунок коштів освітньої субвенції;1743560;0;272518
02.2023;C;1854300000;41053900;Інші субвенції з місцевого бюджету;563280;;31909.65
02.2023;T;1854300000;41053900;Інші субвенції з місцевого бюджету;563280;0;31909.65
02.2023;C;1854300000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;36000;;3260
02.2023;T;1854300000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;36000;0;3260
02.2023;S;1854300000;50110000;Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади;150000;0;260
02.2023;T;1854300000;50110000;Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади;150000;0;260
02.2023;C;1854300000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;81400600;;11953435.62
02.2023;T;1854300000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;81400600;0;11953435.62
02.2023;C;1854300000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;12500000;;1752416.42
02.2023;T;1854300000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;12500000;0;1752416.42
02.2023;C;1854300000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;12364000;;2658782.07
02.2023;T;1854300000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;12364000;0;2658782.07
02.2023;C;1854300000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;610000;;83055.63
02.2023;T;1854300000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;610000;0;83055.63
02.2023;C;1854300000;11020200;Податок на прибуток підприємств та фінансових установ комунальної власності;18000;;81
02.2023;T;1854300000;11020200;Податок на прибуток підприємств та фінансових установ комунальної власності;18000;0;81
02.2023;C;1854300000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;1743600;;53095
02.2023;T;1854300000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;1743600;0;53095
02.2023;C;1854300000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);748000;;180500
02.2023;T;1854300000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);748000;0;180500
02.2023;C;1854300000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;14500;;3336.15
02.2023;T;1854300000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;14500;0;3336.15
02.2023;C;1854300000;13030700;Рентна плата за користування надрами для видобування нафти;3300000;;112885.82
02.2023;T;1854300000;13030700;Рентна плата за користування надрами для видобування нафти;3300000;0;112885.82
02.2023;C;1854300000;13030800;Рентна плата за користування надрами для видобування природного газу;1720000;;28157.32
02.2023;T;1854300000;13030800;Рентна плата за користування надрами для видобування природного газу;1720000;0;28157.32
02.2023;C;1854300000;13030900;Рентна плата за користування надрами для видобування газового конденсату;40000;;0
02.2023;T;1854300000;13030900;Рентна плата за користування надрами для видобування газового конденсату;40000;0;0
02.2023;C;1854300000;14021900;Пальне;250000;;62308.78
02.2023;T;1854300000;14021900;Пальне;250000;0;62308.78
02.2023;C;1854300000;14031900;Пальне;2900000;;704123.37
02.2023;T;1854300000;14031900;Пальне;2900000;0;704123.37
02.2023;C;1854300000;14040100;Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України;2170000;;329525.97
02.2023;T;1854300000;14040100;Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України;2170000;0;329525.97
02.2023;C;1854300000;14040200;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів (крім тих, що оподатковуються згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України);2500000;;380610
02.2023;T;1854300000;14040200;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів (крім тих, що оподатковуються згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України);2500000;0;380610
