REP_PERIOD;FUND_TYP;COD_BUDGET;COD_INCO;NAME_INC;ZAT_AMT;PLANS_AMT;FAKT_AMT
01.2022;C;20509000000;22090400;Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України;374;;0
01.2022;T;20509000000;22090400;Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України;374;0;0
01.2022;C;20509000000;24060300;Інші надходження;677;;0
01.2022;T;20509000000;24060300;Інші надходження;677;0;0
01.2022;S;20509000000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;0;0;544.86
01.2022;T;20509000000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;0;0;544.86
01.2022;S;20509000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;495000;500604;23425.11
01.2022;T;20509000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;495000;500604;23425.11
01.2022;S;20509000000;25020000;Інші джерела власних надходжень бюджетних установ;0;1924090;1924090
01.2022;T;20509000000;25020000;Інші джерела власних надходжень бюджетних установ;0;1924090;1924090
01.2022;C;20509000000;41020100;Базова дотація;10232000;;852700
01.2022;T;20509000000;41020100;Базова дотація;10232000;0;852700
01.2022;C;20509000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;28243000;;2174700
01.2022;T;20509000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;28243000;0;2174700
01.2022;C;20509000000;41040200;Дотація з місцевого бюджету на здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я за рахунок відповідної додаткової дотації з державного бюджету;865100;;72100
01.2022;T;20509000000;41040200;Дотація з місцевого бюджету на здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я за рахунок відповідної додаткової дотації з державного бюджету;865100;0;72100
01.2022;C;20509000000;41053900;Інші субвенції з місцевого бюджету;296444;;0
01.2022;T;20509000000;41053900;Інші субвенції з місцевого бюджету;296444;0;0
01.2022;C;20509000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;17290653;;1151142.76
01.2022;T;20509000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;17290653;0;1151142.76
01.2022;C;20509000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;3529470;;543037.63
01.2022;T;20509000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;3529470;0;543037.63
01.2022;C;20509000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;379255;;2048
01.2022;T;20509000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;379255;0;2048
01.2022;C;20509000000;11020200;Податок на прибуток підприємств та фінансових установ комунальної власності;16740;;0
01.2022;T;20509000000;11020200;Податок на прибуток підприємств та фінансових установ комунальної власності;16740;0;0
01.2022;C;20509000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;375955;;0
01.2022;T;20509000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;375955;0;0
01.2022;C;20509000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);1188874;;0
01.2022;T;20509000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);1188874;0;0
01.2022;C;20509000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;866;;6.9
01.2022;T;20509000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;866;0;6.9
01.2022;C;20509000000;13030800;Рентна плата за користування надрами для видобування природного газу;232342;;32867.79
01.2022;T;20509000000;13030800;Рентна плата за користування надрами для видобування природного газу;232342;0;32867.79
01.2022;C;20509000000;14021900;Пальне;52800;;0
01.2022;T;20509000000;14021900;Пальне;52800;0;0
01.2022;C;20509000000;14031900;Пальне;175846;;0
01.2022;T;20509000000;14031900;Пальне;175846;0;0
01.2022;C;20509000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;115513;;14320.84
01.2022;T;20509000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;115513;0;14320.84
01.2022;C;20509000000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;5553;;2379.3
