REP_PERIOD;FUND_TYP;COD_BUDGET;COD_INCO;NAME_INC;ZAT_AMT;PLANS_AMT;FAKT_AMT
01.2023;C;2053300000;41053900;Інші субвенції з місцевого бюджету;57874;;0
01.2023;T;2053300000;41053900;Інші субвенції з місцевого бюджету;57874;0;0
01.2023;C;2053300000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;21145600;;2128641.16
01.2023;T;2053300000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;21145600;0;2128641.16
01.2023;C;2053300000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;471000;;295496.98
01.2023;T;2053300000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;471000;0;295496.98
01.2023;C;2053300000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;65800;;3135.59
01.2023;T;2053300000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;65800;0;3135.59
01.2023;C;2053300000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;1400;;0
01.2023;T;2053300000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;1400;0;0
01.2023;C;2053300000;13040100;Рентна плата за користування надрами для видобування корисних копалин місцевого значення;178300;;0
01.2023;T;2053300000;13040100;Рентна плата за користування надрами для видобування корисних копалин місцевого значення;178300;0;0
01.2023;C;2053300000;14021900;Пальне;27000;;2738.56
01.2023;T;2053300000;14021900;Пальне;27000;0;2738.56
01.2023;C;2053300000;14031900;Пальне;620500;;37223.77
01.2023;T;2053300000;14031900;Пальне;620500;0;37223.77
01.2023;C;2053300000;14040100;Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України;0;;39271.34
01.2023;T;2053300000;14040100;Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України;0;0;39271.34
01.2023;C;2053300000;14040200;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів (крім тих, що оподатковуються згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України);5000;;9538
01.2023;T;2053300000;14040200;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів (крім тих, що оподатковуються згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України);5000;0;9538
01.2023;C;2053300000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;1700;;0
01.2023;T;2053300000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;1700;0;0
01.2023;C;2053300000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;10000;;1593.62
01.2023;T;2053300000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;10000;0;1593.62
01.2023;C;2053300000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;1000;;5028
01.2023;T;2053300000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;1000;0;5028
01.2023;C;2053300000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;30300;;5417.09
01.2023;T;2053300000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;30300;0;5417.09
01.2023;C;2053300000;18010500;Земельний податок з юридичних осіб;209300;;9069.68
01.2023;T;2053300000;18010500;Земельний податок з юридичних осіб;209300;0;9069.68
01.2023;C;2053300000;18010600;Орендна плата з юридичних осіб;590000;;32984.87
01.2023;T;2053300000;18010600;Орендна плата з юридичних осіб;590000;0;32984.87
01.2023;C;2053300000;18010700;Земельний податок з фізичних осіб;5000;;2343.27
01.2023;T;2053300000;18010700;Земельний податок з фізичних осіб;5000;0;2343.27
01.2023;C;2053300000;18010900;Орендна плата з фізичних осіб;150000;;600
01.2023;T;2053300000;18010900;Орендна плата з фізичних осіб;150000;0;600
01.2023;C;2053300000;18011100;Транспортний податок з юридичних осіб;0;;12500
01.2023;T;2053300000;18011100;Транспортний податок з юридичних осіб;0;0;12500
01.2023;C;2053300000;18050300;Єдиний податок з юридичних осіб;289600;;147380.34
01.2023;T;2053300000;18050300;Єдиний податок з юридичних осіб;289600;0;147380.34
01.2023;C;2053300000;18050400;Єдиний податок з фізичних осіб;2604000;;388974.99
01.2023;T;2053300000;18050400;Єдиний податок з фізичних осіб;2604000;0;388974.99
01.2023;C;2053300000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";1153000;;162988.99
01.2023;T;2053300000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";1153000;0;162988.99
01.2023;S;2053300000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);18100;0;1256.25
01.2023;T;2053300000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);18100;0;1256.25
01.2023;S;2053300000;19010300;Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об'єктах, крім розміщення окремих видів відходів як вторинної сировини;900;0;0
01.2023;T;2053300000;19010300;Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об'єктах, крім розміщення окремих видів відходів як вторинної сировини;900;0;0
01.2023;C;2053300000;22010300;Адміністративний збір за проведення державної реєстрації юридичних осіб, фізичних осіб - підприємців та громадських формувань;20000;;6480
01.2023;T;2053300000;22010300;Адміністративний збір за проведення державної реєстрації юридичних осіб, фізичних осіб - підприємців та громадських формувань;20000;0;6480
01.2023;C;2053300000;22012500;Плата за надання інших адміністративних послуг;2000;;215.62
01.2023;T;2053300000;22012500;Плата за надання інших адміністративних послуг;2000;0;215.62
01.2023;C;2053300000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;10000;;11660
01.2023;T;2053300000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;10000;0;11660
01.2023;C;2053300000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;7500;;0
01.2023;T;2053300000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;7500;0;0
