REP_PERIOD;FUND_TYP;COD_BUDGET;COD_INCO;NAME_INC;ZAT_AMT;PLANS_AMT;FAKT_AMT
01.2021;C;25517000000;24060300;Інші надходження;45000;;0
01.2021;T;25517000000;24060300;Інші надходження;45000;0;0
01.2021;S;25517000000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;30000;0;13436.87
01.2021;T;25517000000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;30000;0;13436.87
01.2021;C;25517000000;24062200;"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу; відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок";5000;;436.37
01.2021;T;25517000000;24062200;"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу; відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок";5000;0;436.37
01.2021;S;25517000000;24170000;Надходження коштів пайової участі у розвитку інфраструктури населеного пункту;50000;0;0
01.2021;T;25517000000;24170000;Надходження коштів пайової участі у розвитку інфраструктури населеного пункту;50000;0;0
01.2021;S;25517000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;2647675;2647675;85256.17
01.2021;T;25517000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;2647675;2647675;85256.17
01.2021;S;25517000000;25020000;Інші джерела власних надходжень бюджетних установ;1062100;1062100;65932.71
01.2021;T;25517000000;25020000;Інші джерела власних надходжень бюджетних установ;1062100;1062100;65932.71
01.2021;S;25517000000;33010100;Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим;1000000;0;0
01.2021;T;25517000000;33010100;Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим;1000000;0;0
01.2021;C;25517000000;41020100;Базова дотація;11029700;;919100
01.2021;T;25517000000;41020100;Базова дотація;11029700;0;919100
01.2021;C;25517000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;73149300;;4565900
01.2021;T;25517000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;73149300;0;4565900
01.2021;C;25517000000;41053900;Інші субвенції з місцевого бюджету;33800;;0
01.2021;T;25517000000;41053900;Інші субвенції з місцевого бюджету;33800;0;0
01.2021;C;25517000000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;551000;;0
01.2021;T;25517000000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;551000;0;0
01.2021;C;25517000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;56082000;;2870315.98
01.2021;T;25517000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;56082000;0;2870315.98
01.2021;C;25517000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;4606000;;352177.7
01.2021;T;25517000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;4606000;0;352177.7
01.2021;C;25517000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;7315000;;385466.23
01.2021;T;25517000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;7315000;0;385466.23
01.2021;C;25517000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;642000;;28745.89
01.2021;T;25517000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;642000;0;28745.89
01.2021;C;25517000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;30000;;0
01.2021;T;25517000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;30000;0;0
