REP_PERIOD;FUND_TYP;COD_BUDGET;COD_INCO;NAME_INC;ZAT_AMT;PLANS_AMT;FAKT_AMT
01.2022;C;20534000000;41053900;Інші субвенції з місцевого бюджету;115433;;0
01.2022;T;20534000000;41053900;Інші субвенції з місцевого бюджету;115433;0;0
01.2022;C;20534000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;14133000;;828683.24
01.2022;T;20534000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;14133000;0;828683.24
01.2022;C;20534000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;1600000;;64986.57
01.2022;T;20534000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;1600000;0;64986.57
01.2022;C;20534000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;7033300;;391367.3
01.2022;T;20534000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;7033300;0;391367.3
01.2022;C;20534000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;138700;;9418.28
01.2022;T;20534000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;138700;0;9418.28
01.2022;C;20534000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);15000;;0
01.2022;T;20534000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);15000;0;0
01.2022;C;20534000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;5000;;265
01.2022;T;20534000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;5000;0;265
01.2022;C;20534000000;14021900;Пальне;92000;;0
01.2022;T;20534000000;14021900;Пальне;92000;0;0
01.2022;C;20534000000;14031900;Пальне;310000;;0
01.2022;T;20534000000;14031900;Пальне;310000;0;0
01.2022;C;20534000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;310000;;33637
01.2022;T;20534000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;310000;0;33637
01.2022;C;20534000000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;32000;;7232.25
01.2022;T;20534000000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;32000;0;7232.25
01.2022;C;20534000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;13000;;2335.51
01.2022;T;20534000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;13000;0;2335.51
01.2022;C;20534000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;120000;;10890.65
01.2022;T;20534000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;120000;0;10890.65
01.2022;C;20534000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;330000;;67942.39
01.2022;T;20534000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;330000;0;67942.39
01.2022;C;20534000000;18010500;Земельний податок з юридичних осіб;600000;;43017.19
01.2022;T;20534000000;18010500;Земельний податок з юридичних осіб;600000;0;43017.19
01.2022;C;20534000000;18010600;Орендна плата з юридичних осіб;3375000;;238442.95
01.2022;T;20534000000;18010600;Орендна плата з юридичних осіб;3375000;0;238442.95
01.2022;C;20534000000;18010700;Земельний податок з фізичних осіб;427000;;853.1
01.2022;T;20534000000;18010700;Земельний податок з фізичних осіб;427000;0;853.1
01.2022;C;20534000000;18010900;Орендна плата з фізичних осіб;950000;;45048
01.2022;T;20534000000;18010900;Орендна плата з фізичних осіб;950000;0;45048
01.2022;C;20534000000;18011100;Транспортний податок з юридичних осіб;0;;6250
01.2022;T;20534000000;18011100;Транспортний податок з юридичних осіб;0;0;6250
01.2022;C;20534000000;18050300;Єдиний податок з юридичних осіб;14000;;1550
01.2022;T;20534000000;18050300;Єдиний податок з юридичних осіб;14000;0;1550
01.2022;C;20534000000;18050400;Єдиний податок з фізичних осіб;1800000;;195938.36
01.2022;T;20534000000;18050400;Єдиний податок з фізичних осіб;1800000;0;195938.36
01.2022;C;20534000000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";4680000;;1042033.15
01.2022;T;20534000000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";4680000;0;1042033.15
01.2022;S;20534000000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);41500;0;1313.6
01.2022;T;20534000000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);41500;0;1313.6
01.2022;S;20534000000;19010200;Надходження від скидів забруднюючих речовин безпосередньо у водні об'єкти;4300;0;0
01.2022;T;20534000000;19010200;Надходження від скидів забруднюючих речовин безпосередньо у водні об'єкти;4300;0;0
01.2022;S;20534000000;19010300;Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об'єктах, крім розміщення окремих видів відходів як вторинної сировини;11200;0;159.8
01.2022;T;20534000000;19010300;Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об'єктах, крім розміщення окремих видів відходів як вторинної сировини;11200;0;159.8
01.2022;C;20534000000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;18000;;400
01.2022;T;20534000000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;18000;0;400
01.2022;C;20534000000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;4000;;737.83
01.2022;T;20534000000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;4000;0;737.83
01.2022;C;20534000000;22090400;Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України;0;;34
