REP_PERIOD;FUND_TYP;COD_BUDGET;COD_INCO;NAME_INC;ZAT_AMT;PLANS_AMT;FAKT_AMT
01.2022;C;25547000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;13766800;;1060000
01.2022;T;25547000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;13766800;0;1060000
01.2022;C;25547000000;41051200;Субвенція з місцевого бюджету на надання державної підтримки особам з особливими освітніми потребами за рахунок відповідної субвенції з державного бюджету;41120;;900
01.2022;T;25547000000;41051200;Субвенція з місцевого бюджету на надання державної підтримки особам з особливими освітніми потребами за рахунок відповідної субвенції з державного бюджету;41120;0;900
01.2022;C;25547000000;41053900;Інші субвенції з місцевого бюджету;20900;;0
01.2022;T;25547000000;41053900;Інші субвенції з місцевого бюджету;20900;0;0
01.2022;S;25547000000;50110000;Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади;80000;0;0
01.2022;T;25547000000;50110000;Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади;80000;0;0
01.2022;C;25547000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;21496500;;1879776.04
01.2022;T;25547000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;21496500;0;1879776.04
01.2022;C;25547000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;1586700;;64798.87
01.2022;T;25547000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;1586700;0;64798.87
01.2022;C;25547000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;262700;;15000.89
01.2022;T;25547000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;262700;0;15000.89
01.2022;C;25547000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;11100;;0
01.2022;T;25547000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;11100;0;0
01.2022;C;25547000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);102000;;0
01.2022;T;25547000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);102000;0;0
01.2022;C;25547000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;121600;;27.03
01.2022;T;25547000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;121600;0;27.03
01.2022;C;25547000000;13040100;Рентна плата за користування надрами для видобування корисних копалин місцевого значення;10600;;0
01.2022;T;25547000000;13040100;Рентна плата за користування надрами для видобування корисних копалин місцевого значення;10600;0;0
01.2022;C;25547000000;14021900;Пальне;227700;;0
01.2022;T;25547000000;14021900;Пальне;227700;0;0
01.2022;C;25547000000;14031900;Пальне;770700;;0
01.2022;T;25547000000;14031900;Пальне;770700;0;0
01.2022;C;25547000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;3117900;;276961
01.2022;T;25547000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;3117900;0;276961
01.2022;C;25547000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;195600;;7839.77
01.2022;T;25547000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;195600;0;7839.77
01.2022;C;25547000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;70000;;629.16
01.2022;T;25547000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;70000;0;629.16
01.2022;C;25547000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;790100;;95792.87
01.2022;T;25547000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;790100;0;95792.87
01.2022;C;25547000000;18010500;Земельний податок з юридичних осіб;776200;;51181.24
01.2022;T;25547000000;18010500;Земельний податок з юридичних осіб;776200;0;51181.24
01.2022;C;25547000000;18010600;Орендна плата з юридичних осіб;2540000;;197633.34
01.2022;T;25547000000;18010600;Орендна плата з юридичних осіб;2540000;0;197633.34
01.2022;C;25547000000;18010700;Земельний податок з фізичних осіб;103600;;3292.65
01.2022;T;25547000000;18010700;Земельний податок з фізичних осіб;103600;0;3292.65
01.2022;C;25547000000;18010900;Орендна плата з фізичних осіб;885900;;1171.9
01.2022;T;25547000000;18010900;Орендна плата з фізичних осіб;885900;0;1171.9
01.2022;C;25547000000;18030100;Туристичний збір, сплачений юридичними особами;439600;;39330
01.2022;T;25547000000;18030100;Туристичний збір, сплачений юридичними особами;439600;0;39330
01.2022;C;25547000000;18030200;Туристичний збір, сплачений фізичними особами;137300;;728.12
01.2022;T;25547000000;18030200;Туристичний збір, сплачений фізичними особами;137300;0;728.12
01.2022;C;25547000000;18050300;Єдиний податок з юридичних осіб;463700;;34929.68
01.2022;T;25547000000;18050300;Єдиний податок з юридичних осіб;463700;0;34929.68
01.2022;C;25547000000;18050400;Єдиний податок з фізичних осіб;4175900;;643087.87
01.2022;T;25547000000;18050400;Єдиний податок з фізичних осіб;4175900;0;643087.87
01.2022;C;25547000000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";971600;;141176.91
01.2022;T;25547000000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";971600;0;141176.91
01.2022;S;25547000000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);7500;0;163.05
01.2022;T;25547000000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);7500;0;163.05
01.2022;C;25547000000;21081100;Адміністративні штрафи та інші санкції;34000;;204
01.2022;T;25547000000;21081100;Адміністративні штрафи та інші санкції;34000;0;204
01.2022;C;25547000000;22012500;Плата за надання інших адміністративних послуг;5700;;790
01.2022;T;25547000000;22012500;Плата за надання інших адміністративних послуг;5700;0;790
01.2022;C;25547000000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;500000;;34840
01.2022;T;25547000000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;500000;0;34840
01.2022;C;25547000000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;18200;;1200
01.2022;T;25547000000;22080400;Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності;18200;0;1200
01.2022;C;25547000000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;150;;7.29
01.2022;T;25547000000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;150;0;7.29
01.2022;C;25547000000;22090200;Державне мито, не віднесене до інших категорій;0;;0.1
01.2022;T;25547000000;22090200;Державне мито, не віднесене до інших категорій;0;0;0.1
01.2022;C;25547000000;24060300;Інші надходження;0;;8.17
01.2022;T;25547000000;24060300;Інші надходження;0;0;8.17
01.2022;S;25547000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;690900;690900;62226.04
01.2022;T;25547000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;690900;690900;62226.04
01.2022;S;25547000000;25020000;Інші джерела власних надходжень бюджетних установ;70000;70000;5074.4
01.2022;T;25547000000;25020000;Інші джерела власних надходжень бюджетних установ;70000;70000;5074.4
02.2022;S;25547000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;690900;690900;98796.21
02.2022;T;25547000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;690900;690900;98796.21
02.2022;S;25547000000;25020000;Інші джерела власних надходжень бюджетних установ;70000;70000;5074.4
02.2022;T;25547000000;25020000;Інші джерела власних надходжень бюджетних установ;70000;70000;5074.4
02.2022;C;25547000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;13766800;;2120000
02.2022;T;25547000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;13766800;0;2120000
02.2022;C;25547000000;41051200;Субвенція з місцевого бюджету на надання державної підтримки особам з особливими освітніми потребами за рахунок відповідної субвенції з державного бюджету;41120;;3400
02.2022;T;25547000000;41051200;Субвенція з місцевого бюджету на надання державної підтримки особам з особливими освітніми потребами за рахунок відповідної субвенції з державного бюджету;41120;0;3400
02.2022;C;25547000000;41053900;Інші субвенції з місцевого бюджету;20900;;2900
02.2022;T;25547000000;41053900;Інші субвенції з місцевого бюджету;20900;0;2900
02.2022;S;25547000000;50110000;Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади;80000;0;0
02.2022;T;25547000000;50110000;Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади;80000;0;0
02.2022;C;25547000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;21496500;;3636824.32
02.2022;T;25547000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;21496500;0;3636824.32
02.2022;C;25547000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;1586700;;119900.76
02.2022;T;25547000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;1586700;0;119900.76
02.2022;C;25547000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;262700;;17450.9
02.2022;T;25547000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;262700;0;17450.9
02.2022;C;25547000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;11100;;2571.87
02.2022;T;25547000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;11100;0;2571.87
