REP_PERIOD;FUND_TYP;COD_BUDGET;COD_INCO;NAME_INC;ZAT_AMT;PLANS_AMT;FAKT_AMT
01.2022;S;20528000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;2206648;2206648;140117.78
01.2022;T;20528000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;2206648;2206648;140117.78
01.2022;S;20528000000;25020000;Інші джерела власних надходжень бюджетних установ;0;170991;170990.34
01.2022;T;20528000000;25020000;Інші джерела власних надходжень бюджетних установ;0;170991;170990.34
01.2022;C;20528000000;41020100;Базова дотація;7570900;;630900
01.2022;T;20528000000;41020100;Базова дотація;7570900;0;630900
01.2022;C;20528000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;68051100;;5239900
01.2022;T;20528000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;68051100;0;5239900
01.2022;C;20528000000;41040200;Дотація з місцевого бюджету на здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я за рахунок відповідної додаткової дотації з державного бюджету;956800;;79700
01.2022;T;20528000000;41040200;Дотація з місцевого бюджету на здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я за рахунок відповідної додаткової дотації з державного бюджету;956800;0;79700
01.2022;C;20528000000;41051000;Субвенція з місцевого бюджету на здійснення переданих видатків у сфері освіти за рахунок коштів освітньої субвенції;1233814;;92720
01.2022;T;20528000000;41051000;Субвенція з місцевого бюджету на здійснення переданих видатків у сфері освіти за рахунок коштів освітньої субвенції;1233814;0;92720
01.2022;C;20528000000;41053900;Інші субвенції з місцевого бюджету;745965;;0
01.2022;T;20528000000;41053900;Інші субвенції з місцевого бюджету;745965;0;0
01.2022;C;20528000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;35823400;;2066838.21
01.2022;T;20528000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;35823400;0;2066838.21
01.2022;C;20528000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;664500;;39038.81
01.2022;T;20528000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;664500;0;39038.81
01.2022;C;20528000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;14144000;;2694251.52
01.2022;T;20528000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;14144000;0;2694251.52
01.2022;C;20528000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;2936400;;55721.65
01.2022;T;20528000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;2936400;0;55721.65
01.2022;C;20528000000;11020200;Податок на прибуток підприємств та фінансових установ комунальної власності;28000;;0
01.2022;T;20528000000;11020200;Податок на прибуток підприємств та фінансових установ комунальної власності;28000;0;0
01.2022;C;20528000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;3000;;51.01
01.2022;T;20528000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;3000;0;51.01
01.2022;C;20528000000;14021900;Пальне;320000;;0
01.2022;T;20528000000;14021900;Пальне;320000;0;0
01.2022;C;20528000000;14031900;Пальне;1055000;;0
01.2022;T;20528000000;14031900;Пальне;1055000;0;0
01.2022;C;20528000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;180000;;17508
01.2022;T;20528000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;180000;0;17508
01.2022;C;20528000000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;0;;151.64
01.2022;T;20528000000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;0;0;151.64
01.2022;C;20528000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;101000;;70.37
01.2022;T;20528000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;101000;0;70.37
01.2022;C;20528000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;1341600;;9500
01.2022;T;20528000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;1341600;0;9500
01.2022;C;20528000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;751600;;131116.75
01.2022;T;20528000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;751600;0;131116.75
01.2022;C;20528000000;18010500;Земельний податок з юридичних осіб;23091000;;508433.47
01.2022;T;20528000000;18010500;Земельний податок з юридичних осіб;23091000;0;508433.47
01.2022;C;20528000000;18010600;Орендна плата з юридичних осіб;16318000;;1107033.31
01.2022;T;20528000000;18010600;Орендна плата з юридичних осіб;16318000;0;1107033.31
01.2022;C;20528000000;18010700;Земельний податок з фізичних осіб;12386000;;10181.59
01.2022;T;20528000000;18010700;Земельний податок з фізичних осіб;12386000;0;10181.59
01.2022;C;20528000000;18010900;Орендна плата з фізичних осіб;5599000;;279214.94
01.2022;T;20528000000;18010900;Орендна плата з фізичних осіб;5599000;0;279214.94
