REP_PERIOD;FUND_TYP;COD_BUDGET;COD_INCO;NAME_INC;ZAT_AMT;PLANS_AMT;FAKT_AMT
01.2021;S;25509000000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;2000;0;0
01.2021;T;25509000000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;2000;0;0
01.2021;S;25509000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;1339000;1339000;27884.35
01.2021;T;25509000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;1339000;1339000;27884.35
01.2021;C;25509000000;41020100;Базова дотація;9080300;;756700
01.2021;T;25509000000;41020100;Базова дотація;9080300;0;756700
01.2021;C;25509000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;24496600;;1529000
01.2021;T;25509000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;24496600;0;1529000
01.2021;C;25509000000;41053900;Інші субвенції з місцевого бюджету;733300;;176600
01.2021;T;25509000000;41053900;Інші субвенції з місцевого бюджету;733300;0;176600
01.2021;C;25509000000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;85500;;0
01.2021;T;25509000000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;85500;0;0
01.2021;C;25509000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;16428000;;819865.53
01.2021;T;25509000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;16428000;0;819865.53
01.2021;C;25509000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;252200;;14563.07
01.2021;T;25509000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;252200;0;14563.07
01.2021;C;25509000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;139500;;17959.19
01.2021;T;25509000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;139500;0;17959.19
01.2021;C;25509000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;339000;;26641.84
01.2021;T;25509000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;339000;0;26641.84
01.2021;C;25509000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;84300;;84407.36
01.2021;T;25509000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;84300;0;84407.36
01.2021;C;25509000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);1635000;;1414704.5
01.2021;T;25509000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);1635000;0;1414704.5
01.2021;C;25509000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;0;;66.24
01.2021;T;25509000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;0;0;66.24
01.2021;C;25509000000;14021900;Пальне;650000;;0
01.2021;T;25509000000;14021900;Пальне;650000;0;0
01.2021;C;25509000000;14031900;Пальне;2300000;;0
01.2021;T;25509000000;14031900;Пальне;2300000;0;0
01.2021;C;25509000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;1643000;;127181.8
01.2021;T;25509000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;1643000;0;127181.8
01.2021;C;25509000000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;30000;;1209.1
01.2021;T;25509000000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;30000;0;1209.1
01.2021;C;25509000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;92000;;568.28
01.2021;T;25509000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;92000;0;568.28
01.2021;C;25509000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;490000;;101049.2
01.2021;T;25509000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;490000;0;101049.2
01.2021;C;25509000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;655000;;119771.14
01.2021;T;25509000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;655000;0;119771.14
01.2021;C;25509000000;18010500;Земельний податок з юридичних осіб;605000;;26439.47
01.2021;T;25509000000;18010500;Земельний податок з юридичних осіб;605000;0;26439.47
01.2021;C;25509000000;18010600;Орендна плата з юридичних осіб;1933250;;235262.81
01.2021;T;25509000000;18010600;Орендна плата з юридичних осіб;1933250;0;235262.81
01.2021;C;25509000000;18010700;Земельний податок з фізичних осіб;240000;;717.98
01.2021;T;25509000000;18010700;Земельний податок з фізичних осіб;240000;0;717.98
01.2021;C;25509000000;18010900;Орендна плата з фізичних осіб;796000;;7392.06
01.2021;T;25509000000;18010900;Орендна плата з фізичних осіб;796000;0;7392.06
01.2021;C;25509000000;18050300;Єдиний податок з юридичних осіб;471000;;93014.33
01.2021;T;25509000000;18050300;Єдиний податок з юридичних осіб;471000;0;93014.33
01.2021;C;25509000000;18050400;Єдиний податок з фізичних осіб;4290000;;265544.22
01.2021;T;25509000000;18050400;Єдиний податок з фізичних осіб;4290000;0;265544.22
01.2021;C;25509000000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";770200;;70633.1
01.2021;T;25509000000;18050500;"Єдиний податок з сільськогосподарських товаровиробників, у яких частка сільськогосподарського товаровиробництва за попередній податковий (звітний) рік дорівнює або перевищує 75 відсотків""";770200;0;70633.1
01.2021;S;25509000000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);7920;0;2012.64
01.2021;T;25509000000;19010100;Екологічний податок, який справляється за викиди в атмосферне повітря забруднюючих речовин стаціонарними джерелами забруднення (за винятком викидів в атмосферне повітря двоокису вуглецю);7920;0;2012.64
01.2021;S;25509000000;19010200;Надходження від скидів забруднюючих речовин безпосередньо у водні об'єкти;5140;0;0
01.2021;T;25509000000;19010200;Надходження від скидів забруднюючих речовин безпосередньо у водні об'єкти;5140;0;0
01.2021;S;25509000000;19010300;Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об'єктах, крім розміщення окремих видів відходів як вторинної сировини;13840;0;656.13
01.2021;T;25509000000;19010300;Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об'єктах, крім розміщення окремих видів відходів як вторинної сировини;13840;0;656.13
01.2021;C;25509000000;21081100;Адміністративні штрафи та інші санкції;1000;;5015.82
01.2021;T;25509000000;21081100;Адміністративні штрафи та інші санкції;1000;0;5015.82
01.2021;C;25509000000;21081500;Адміністративні штрафи та штрафні санкції за порушення законодавства у сфері виробництва та обігу алкогольних напоїв та тютюнових виробів;1000;;0
01.2021;T;25509000000;21081500;Адміністративні штрафи та штрафні санкції за порушення законодавства у сфері виробництва та обігу алкогольних напоїв та тютюнових виробів;1000;0;0
01.2021;C;25509000000;22012500;Плата за надання інших адміністративних послуг;6300;;258.4
01.2021;T;25509000000;22012500;Плата за надання інших адміністративних послуг;6300;0;258.4
01.2021;C;25509000000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;1000;;0
01.2021;T;25509000000;22012600;Адміністративний збір за державну реєстрацію речових прав на нерухоме майно та їх обтяжень;1000;0;0
01.2021;C;25509000000;22080400;Надходження від орендної плати за користування цілісним майновим комплексом та іншим майном, що перебуває в комунальній власності;10000;;3242.86
01.2021;T;25509000000;22080400;Надходження від орендної плати за користування цілісним майновим комплексом та іншим майном, що перебуває в комунальній власності;10000;0;3242.86
01.2021;C;25509000000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;28000;;8115.5
01.2021;T;25509000000;22090100;Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування;28000;0;8115.5
01.2021;C;25509000000;22090400;Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України;400;;0
01.2021;T;25509000000;22090400;Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України;400;0;0
01.2021;C;25509000000;24060300;Інші надходження;194700;;33.6
01.2021;T;25509000000;24060300;Інші надходження;194700;0;33.6
02.2021;S;25509000000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;2000;0;0
02.2021;T;25509000000;24062100;Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності;2000;0;0
02.2021;C;25509000000;24062200;"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу; відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок";0;;92.6
02.2021;T;25509000000;24062200;"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу; відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок";0;0;92.6
02.2021;S;25509000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;1339000;1339000;132078.99
02.2021;T;25509000000;25010000;Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством;1339000;1339000;132078.99
02.2021;S;25509000000;25020000;Інші джерела власних надходжень бюджетних установ;0;16590;17390
02.2021;T;25509000000;25020000;Інші джерела власних надходжень бюджетних установ;0;16590;17390
02.2021;C;25509000000;41020100;Базова дотація;9080300;;1513400
02.2021;T;25509000000;41020100;Базова дотація;9080300;0;1513400
02.2021;C;25509000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;24496600;;3314300
02.2021;T;25509000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;24496600;0;3314300
02.2021;C;25509000000;41053900;Інші субвенції з місцевого бюджету;733300;;375400
02.2021;T;25509000000;41053900;Інші субвенції з місцевого бюджету;733300;0;375400
02.2021;C;25509000000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;85500;;57000
02.2021;T;25509000000;41055000;Субвенція з місцевого бюджету на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я за рахунок відповідної субвенції з державного бюджету;85500;0;57000
02.2021;C;25509000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;16500000;;2010095.65
02.2021;T;25509000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;16500000;0;2010095.65
02.2021;C;25509000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;252200;;29214.6
02.2021;T;25509000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;252200;0;29214.6
02.2021;C;25509000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;139500;;73291.74
02.2021;T;25509000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;139500;0;73291.74
02.2021;C;25509000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;339000;;54917.23
02.2021;T;25509000000;11010500;Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування;339000;0;54917.23
02.2021;C;25509000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;84300;;343407.36
02.2021;T;25509000000;13010100;Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування;84300;0;343407.36
02.2021;C;25509000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);1635000;;1414704.5
02.2021;T;25509000000;13010200;Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування);1635000;0;1414704.5
02.2021;C;25509000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;0;;569.49
02.2021;T;25509000000;13030100;Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення;0;0;569.49
02.2021;C;25509000000;14021900;Пальне;650000;;0
02.2021;T;25509000000;14021900;Пальне;650000;0;0
02.2021;C;25509000000;14031900;Пальне;2300000;;0
02.2021;T;25509000000;14031900;Пальне;2300000;0;0
02.2021;C;25509000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;1643000;;257528
02.2021;T;25509000000;14040000;Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів;1643000;0;257528
02.2021;C;25509000000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;30000;;1209.1
02.2021;T;25509000000;18010100;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості;30000;0;1209.1
02.2021;C;25509000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;92000;;568.28
02.2021;T;25509000000;18010200;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості;92000;0;568.28
02.2021;C;25509000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;490000;;101049.2
02.2021;T;25509000000;18010300;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості;490000;0;101049.2
02.2021;C;25509000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;655000;;122489.14
02.2021;T;25509000000;18010400;Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості;655000;0;122489.14
02.2021;C;25509000000;18010500;Земельний податок з юридичних осіб;605000;;79321.98
02.2021;T;25509000000;18010500;Земельний податок з юридичних осіб;605000;0;79321.98
02.2021;C;25509000000;18010600;Орендна плата з юридичних осіб;1933250;;391679.75
02.2021;T;25509000000;18010600;Орендна плата з юридичних осіб;1933250;0;391679.75
02.2021;C;25509000000;18010700;Земельний податок з фізичних осіб;240000;;6832.97
02.2021;T;25509000000;18010700;Земельний податок з фізичних осіб;240000;0;6832.97
02.2021;C;25509000000;18010900;Орендна плата з фізичних осіб;796000;;26659.33
02.2021;T;25509000000;18010900;Орендна плата з фізичних осіб;796000;0;26659.33
02.2021;C;25509000000;18050300;Єдиний податок з юридичних осіб;471000;;315430
02.2021;T;25509000000;18050300;Єдиний податок з юридичних осіб;471000;0;315430
