REP_PERIOD;FUND_TYP;COD_BUDGET;COD_INCO;NAME_INC;ZAT_AMT;PLANS_AMT;FAKT_AMT
01.2023;C;2054000000;41020100;Базова дотація;10280500;;856700
01.2023;T;2054000000;41020100;Базова дотація;10280500;0;856700
01.2023;C;2054000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;70075700;;5476100
01.2023;T;2054000000;41033900;Освітня субвенція з державного бюджету місцевим бюджетам;70075700;0;5476100
01.2023;C;2054000000;41040200;Дотація з місцевого бюджету на здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я за рахунок відповідної додаткової дотації з державного бюджету;1187500;;99000
01.2023;T;2054000000;41040200;Дотація з місцевого бюджету на здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я за рахунок відповідної додаткової дотації з державного бюджету;1187500;0;99000
01.2023;C;2054000000;41051000;Субвенція з місцевого бюджету на здійснення переданих видатків у сфері освіти за рахунок коштів освітньої субвенції;2372737;;185419
01.2023;T;2054000000;41051000;Субвенція з місцевого бюджету на здійснення переданих видатків у сфері освіти за рахунок коштів освітньої субвенції;2372737;0;185419
01.2023;C;2054000000;41053900;Інші субвенції з місцевого бюджету;6383257;;560390
01.2023;T;2054000000;41053900;Інші субвенції з місцевого бюджету;6383257;0;560390
01.2023;C;2054000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;105732928;;8009465.16
01.2023;T;2054000000;11010100;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати;105732928;0;8009465.16
01.2023;C;2054000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;13329955;;7362030.45
01.2023;T;2054000000;11010200;Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами;13329955;0;7362030.45
01.2023;C;2054000000;11010400;Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата;5825608;;282654.78
